lon,lat,1999_0,2000_0,2001_0,2002_0,2003_0,2004_0,2005_0,2006_0,2007_0,2008_0,2009_0,2010_0,2011_0,2012_0,2013_0,2014_0,2015_0,2016_0,2017_0
84.356,23.963,0.571634471,0.521525681,0.474015296,0.470442683,0.599526465,0.314739645,0.524858832,0.447220922,0.497533023,0.479374766,0.146774173,0.475506276,0.508523345,0.158400059,0.509039581,0.508018434,0.35588482,0.413322628,0.475024045
84.356,23.972,0.512337148,0.516155362,0.456035793,0.470442683,0.574265003,0.295906097,0.426473498,0.405184716,0.436485559,0.405628085,0.164505452,0.459083438,0.475053996,0.156284839,0.503450096,0.432031572,0.349496096,0.398509949,0.372002423
84.356,23.981,0.606476128,0.52526319,0.445881456,0.439502329,0.576926708,0.294240236,0.545748234,0.378551185,0.432033658,0.448219836,0.195406586,0.448483109,0.458143145,0.160504714,0.474556208,0.362505823,0.362149268,0.377766728,0.445184171
84.356,23.99,0.590583384,0.453815162,0.396035343,0.397711724,0.544601619,0.255687654,0.363358319,0.401378363,0.427738965,0.397136539,0.210280031,0.395061672,0.438046426,0.152022287,0.430291831,0.272966832,0.315775484,0.349489331,0.345134318
84.356,23.998,0.596645534,0.430321813,0.417460501,0.413645625,0.503414333,0.240290701,0.388843179,0.312113374,0.346526921,0.412740707,0.203614309,0.42359218,0.365539968,0.152022287,0.442552745,0.29107669,0.296286523,0.375988364,0.369140655
84.356,24.007,0.657767117,0.510467589,0.468511701,0.423593163,0.559817135,0.255687654,0.493485957,0.355953187,0.413645774,0.442973495,0.182564542,0.438035697,0.438046426,0.160504714,0.448487371,0.358898968,0.328878969,0.410454094,0.455287755
84.356,24.016,0.620183289,0.501284242,0.433079392,0.417587519,0.579134703,0.272773534,0.493589073,0.425893039,0.480757415,0.424372345,0.248400882,0.447227478,0.475053996,0.166756004,0.457127512,0.401384562,0.329202533,0.396112382,0.432012945
84.356,24.025,0.611191273,0.445759207,0.409122795,0.400218695,0.535166264,0.253700107,0.401946247,0.385069251,0.413645774,0.375292987,0.273932606,0.42359218,0.425910771,0.154158905,0.442552745,0.325726062,0.295636296,0.374312997,0.38459906
84.356,24.034,0.57857734,0.428152442,0.375248253,0.359586537,0.50238663,0.224729612,0.279154688,0.257810414,0.354030401,0.323559999,0.199603081,0.417586535,0.378395468,0.166756004,0.407583028,0.249816075,0.283633351,0.32234934,0.431100577
84.356,24.043,0.491689503,0.3195889,0.297630429,0.317181408,0.36888507,0.189238489,0.253898233,0.254688323,0.281835675,0.267169565,0.167995617,0.354863077,0.278447479,0.166756004,0.369165361,0.235562295,0.216855571,0.267255634,0.335640311
84.356,24.052,0.524415731,0.353160948,0.368357211,0.339794666,0.436450571,0.202783957,0.309800923,0.280960888,0.266663581,0.346753985,0.156811491,0.372236252,0.295934916,0.176970452,0.340263695,0.235562295,0.223900363,0.31576851,0.395041555
84.356,24.061,0.49655354,0.383809447,0.361312419,0.330441743,0.423558086,0.202983826,0.455565929,0.267807037,0.289558887,0.354121983,0.168448702,0.406154811,0.331814021,0.174947649,0.368925422,0.253570259,0.265847594,0.302920848,0.39143914
84.356,24.07,0.44305259,0.345098317,0.310049266,0.289253026,0.304242074,0.189231828,0.371798337,0.217899606,0.215896979,0.276954859,0.160056114,0.372236252,0.215905845,0.178983346,0.265546888,0.217068076,0.190082446,0.265840381,0.336375326
84.356,24.079,0.275359094,0.206873789,0.209390268,0.221388444,0.281797111,0.152765542,0.223186433,0.214466155,0.249230996,0.20260708,0.12215545,0.248767018,0.251855403,0.178983346,0.306195229,0.151065513,0.225183278,0.174061105,0.220112622
84.356,24.088,0.404333413,0.280058891,0.271476775,0.307890087,0.332293063,0.22137095,0.287956774,0.23084563,0.238074586,0.279531062,0.232077509,0.416121602,0.255716354,0.176970452,0.3171857,0.181818902,0.226906255,0.230812132,0.305265963
84.356,24.097,0.314226002,0.234131277,0.239528507,0.224226147,0.254973084,0.208041891,0.243120819,0.234128699,0.254448414,0.22911419,0.270895809,0.449778169,0.260257185,0.162598863,0.310795248,0.145583794,0.193131357,0.183503717,0.24680163
84.356,24.106,0.362692177,0.234131277,0.237357751,0.243777215,0.301216125,0.176487207,0.238428965,0.270591557,0.292715639,0.214815661,0.24729833,0.361820102,0.283239543,0.166756004,0.311444789,0.142983377,0.199413225,0.222135887,0.224642262
84.356,24.115,0.398820549,0.261360168,0.241902307,0.230854511,0.323448688,0.182815805,0.242113307,0.24536851,0.259211391,0.209693998,0.21719259,0.308632791,0.276797324,0.174947649,0.315213263,0.146378428,0.214054033,0.233111918,0.24224408
84.356,24.124,0.375126511,0.276638478,0.261238188,0.247960061,0.40515697,0.230240211,0.256523371,0.307057023,0.341601521,0.241099268,0.206216693,0.289557427,0.305296987,0.170872048,0.33180818,0.196768954,0.243610799,0.230812132,0.283208251
84.356,24.133,0.522856057,0.367198795,0.406141281,0.37808001,0.533943534,0.253700107,0.425746918,0.368913203,0.413645774,0.34927839,0.229750678,0.311439991,0.363032132,0.176970452,0.408358783,0.217892274,0.260667384,0.316012174,0.386868745
84.356,24.142,0.581052125,0.472998649,0.458118081,0.431120872,0.593097627,0.264699757,0.515416384,0.402657717,0.463231862,0.378958374,0.214120179,0.447227478,0.447238326,0.182979763,0.497536123,0.364706427,0.295636296,0.349489331,0.42357254
84.356,24.151,0.594168425,0.416116625,0.457108736,0.429476202,0.569408238,0.241081595,0.516398191,0.371893436,0.395062804,0.348520011,0.164505452,0.36552912,0.405202657,0.180986434,0.447231829,0.409835428,0.269856215,0.377766728,0.421649247
84.356,24.16,0.535944998,0.268356174,0.343851566,0.360793203,0.381334126,0.169199556,0.380017489,0.278129756,0.275477052,0.271159768,0.175067469,0.321515709,0.290891111,0.180986434,0.351388901,0.287675202,0.208524898,0.303343982,0.300699681
84.356,24.169,0.436060548,0.273110628,0.249803528,0.253718346,0.278398722,0.182569623,0.296546519,0.272958905,0.244567066,0.25781846,0.206857473,0.401754737,0.256756574,0.180986434,0.360797137,0.221833721,0.214054033,0.249028221,0.281813592
84.356,24.178,0.435170621,0.243203834,0.253705174,0.269465685,0.317449212,0.170466021,0.272184819,0.221820608,0.240835235,0.232099622,0.189173684,0.321886897,0.270610303,0.178983346,0.323405027,0.111791454,0.219052181,0.282019943,0.287068814
84.356,24.187,0.356605142,0.237563655,0.223214194,0.265225828,0.280443013,0.158296838,0.232897431,0.222739279,0.215896979,0.196302548,0.196280107,0.325390846,0.244576037,0.174947649,0.294227302,0.118802264,0.216614589,0.243603483,0.208292827
84.356,24.196,0.34402585,0.238818899,0.225271955,0.26236707,0.26896587,0.169979632,0.303379595,0.244557053,0.244567066,0.234112889,0.196872219,0.343789309,0.269013971,0.172914848,0.299026787,0.171168536,0.224585399,0.228770882,0.266641319
84.356,24.205,0.365951747,0.319750637,0.240295857,0.250077069,0.32553193,0.202850178,0.302574605,0.26023826,0.26445508,0.241099268,0.262392163,0.41524303,0.284676731,0.186937496,0.343938738,0.21394451,0.23103267,0.226396725,0.270206749
84.356,24.214,0.563597858,0.416116625,0.410835594,0.419588834,0.408320218,0.248744801,0.453917652,0.309630781,0.317486912,0.278137594,0.309019506,0.431520045,0.323464513,0.186937496,0.383819133,0.234469324,0.276002139,0.335781485,0.40755862
84.356,24.223,0.587885141,0.447578996,0.417328954,0.425901026,0.503800035,0.249815017,0.446233213,0.358140647,0.406681597,0.328752667,0.270797789,0.443412572,0.375273317,0.174947649,0.436488956,0.346908301,0.33542487,0.336900651,0.427718222
84.356,24.232,0.461279958,0.435234487,0.414827466,0.417475998,0.515949368,0.251775205,0.436646372,0.37525481,0.413229436,0.340438396,0.279303193,0.445383459,0.388613731,0.176970452,0.428440481,0.229402825,0.329994947,0.344581544,0.432012945
84.356,24.241,0.560115814,0.408349365,0.368040502,0.401386499,0.479343057,0.253620356,0.414214313,0.368047297,0.408322692,0.320897579,0.301592082,0.439034343,0.393147588,0.172914848,0.42699644,0.151092112,0.33667174,0.329539269,0.432012945
84.356,24.25,0.593048513,0.39072451,0.399667978,0.415183246,0.442251027,0.254986018,0.433196366,0.382361859,0.415182918,0.334149301,0.263061017,0.441555858,0.399996042,0.166756004,0.420610368,0.159520268,0.30923298,0.346413285,0.439548016
84.356,24.259,0.581639707,0.442197949,0.404058248,0.411455423,0.504439831,0.259335041,0.417036623,0.382764488,0.41734466,0.329663008,0.249243692,0.42426011,0.401309997,0.147716478,0.443343014,0.077250399,0.329613179,0.349489331,0.415698171
84.356,24.268,0.579437971,0.417677969,0.405614614,0.406681716,0.449556261,0.244213507,0.426817566,0.351035953,0.371768266,0.327676982,0.275115043,0.394736618,0.351054758,0.160504714,0.411909759,0.085305631,0.316700548,0.337515175,0.432012945
84.356,24.277,0.590399683,0.413639635,0.412150651,0.421886176,0.479343057,0.253905922,0.434233338,0.360638291,0.38613081,0.331946999,0.287409335,0.409414321,0.375305235,0.175433889,0.422297359,0.077539504,0.330505341,0.330711275,0.415161699
84.356,24.286,0.504885614,0.372325122,0.368644774,0.399148583,0.495606095,0.237843052,0.353272438,0.325897336,0.397138625,0.293627679,0.275216937,0.320433915,0.378970772,0.187997386,0.440630674,0.061867986,0.291428357,0.301997453,0.343844563
84.356,24.295,0.538291276,0.361814737,0.368357211,0.372134805,0.422258615,0.235368565,0.370962173,0.356753886,0.381673813,0.306179702,0.259904027,0.341425806,0.368382394,0.170011893,0.385243207,0.06750416,0.27962175,0.31576851,0.39143914
84.356,24.304,0.466244549,0.332921147,0.328030437,0.337924898,0.336039394,0.215196803,0.293034822,0.283188462,0.267816871,0.27130723,0.291497231,0.401821822,0.292653978,0.16164352,0.326753974,0.067218997,0.2074074,0.297473222,0.339315265
84.356,24.313,0.365041107,0.312545121,0.257805914,0.369773746,0.331424475,0.193419203,0.211966842,0.263242185,0.250078321,0.25346598,0.246910036,0.302338898,0.29572174,0.171187326,0.344585121,0.069549516,0.211521849,0.242045298,0.272946537
84.356,24.322,0.491667122,0.264228582,0.318978548,0.34983629,0.366166413,0.16381447,0.238864362,0.266133577,0.302473217,0.244450942,0.221837044,0.345509589,0.28121379,0.188534349,0.329569161,0.059480324,0.232676566,0.279002428,0.309618413
84.356,24.331,0.514358044,0.339329869,0.3581343,0.350378036,0.399117678,0.181413904,0.325504512,0.290272713,0.306145966,0.253370106,0.204770431,0.337756604,0.294962317,0.190687954,0.340997428,0.05706276,0.226977557,0.303669244,0.325547904
84.356,24.34,0.385535419,0.285251915,0.27404055,0.280969739,0.342363566,0.159145594,0.256942391,0.259372115,0.2684578,0.212671623,0.178917721,0.288339257,0.263798743,0.157409728,0.321209669,0.061790213,0.203486204,0.242498085,0.279510707
84.356,24.349,0.330880135,0.251838982,0.261238188,0.247073412,0.340123564,0.139419973,0.244167581,0.240428135,0.256747276,0.204252005,0.172869176,0.336583704,0.268446445,0.178938091,0.302971065,0.079428717,0.188618228,0.232729778,0.251824081
84.356,24.358,0.462410182,0.274197191,0.30186072,0.283986211,0.328508586,0.145475939,0.277424216,0.257217884,0.250790626,0.235489011,0.170582533,0.297718167,0.246146664,0.184078127,0.294658452,0.112847254,0.175706699,0.217171729,0.280459493
84.356,24.367,0.422544181,0.243004397,0.261238188,0.254697204,0.270028621,0.130647257,0.208649784,0.208051696,0.209120855,0.195076138,0.162320152,0.25572145,0.241158783,0.168826193,0.265280843,0.083225034,0.167326316,0.205980644,0.229657263
84.356,24.376,0.367699981,0.243889898,0.254683971,0.289823711,0.334973484,0.150761247,0.23768127,0.240678832,0.271768123,0.21596691,0.167744175,0.293529868,0.270198584,0.170901835,0.313278854,0.103173628,0.197165266,0.246302485,0.261345446
84.356,24.385,0.356006503,0.227000728,0.233408868,0.250077069,0.290148467,0.125132307,0.251398236,0.208699048,0.221830875,0.192966387,0.127837151,0.217798471,0.211056754,0.185901523,0.236601725,0.086541757,0.14824675,0.212794825,0.231824234
84.365,22.355,0.505567372,0.468664855,0.449655205,0.502419174,0.534900844,0.378347069,0.540383577,0.350019634,0.486200541,0.445133686,0.386577249,0.491490215,0.493463665,0.462269872,0.534103513,0.466063291,0.06022352,0.508770585,0.403749257
84.365,22.364,0.434163183,0.417762101,0.372120559,0.429476202,0.49339053,0.353068352,0.503298104,0.37202388,0.479997665,0.379150212,0.356579751,0.461013764,0.468135238,0.416222125,0.512901425,0.427112162,0.063370444,0.460081786,0.377376825
84.365,22.373,0.442205966,0.491764367,0.419619203,0.514502227,0.468732864,0.377183229,0.548361599,0.417514712,0.453123301,0.378899992,0.399642169,0.549077213,0.499548495,0.470510364,0.506586611,0.466515869,0.063592635,0.510231256,0.424375534
84.365,22.382,0.457179636,0.501818955,0.434825838,0.475044459,0.532231927,0.391324013,0.538483083,0.461129278,0.437866122,0.433807015,0.404430062,0.559458196,0.463672042,0.508804083,0.484657884,0.439508557,0.064648397,0.477896005,0.487994313
84.365,22.391,0.390064627,0.452857196,0.4410882,0.442549527,0.466347396,0.373702407,0.534362257,0.413019687,0.37296474,0.347849488,0.380586177,0.534277201,0.438016981,0.50094974,0.413418651,0.451247633,0.052966934,0.449619412,0.483848482
84.365,22.399,0.29422754,0.332921147,0.358886003,0.292643875,0.406051457,0.291635543,0.426783442,0.318631649,0.254073709,0.248256192,0.2844598,0.392617464,0.285669982,0.434384257,0.28444016,0.345344514,0.035473078,0.298858643,0.387894779
84.365,22.408,0.327492952,0.329257965,0.279518485,0.304279625,0.337820053,0.263849288,0.330411762,0.284034073,0.290946037,0.268133968,0.263977617,0.381640881,0.276365757,0.366867959,0.322756529,0.293099046,0.043788593,0.311233789,0.335366219
84.365,22.417,0.357008249,0.280058891,0.274122059,0.289557874,0.358065188,0.232556358,0.333179176,0.255917728,0.292897493,0.262308419,0.235909671,0.316763848,0.300783843,0.322955608,0.33008647,0.293318927,0.041193604,0.304403961,0.287927687
84.365,22.426,0.32725805,0.285770983,0.250935644,0.297374725,0.350891113,0.223949641,0.316317379,0.219080374,0.289577872,0.209942877,0.224677786,0.318041623,0.319439113,0.303776026,0.302637368,0.300608248,0.033576865,0.312879175,0.347433001
84.365,22.435,0.238195047,0.194871962,0.176652163,0.202055275,0.202880397,0.157042101,0.237864375,0.183988184,0.278514624,0.096919306,0.154047564,0.20145987,0.230133772,0.212071761,0.20293501,0.224023089,0.023940815,0.220920324,0.196128577
84.365,22.444,0.316862881,0.233993545,0.206955194,0.151237562,0.175005943,0.201246843,0.186899602,0.237687185,0.199032366,0.227841914,0.210989267,0.17932041,0.25763306,0.249511942,0.222864583,0.216729552,0.330063462,0.19363758,0.220067993
84.365,22.453,0.348995626,0.233114988,0.278125077,0.13641651,0.173090726,0.199094653,0.208798274,0.310921609,0.212496191,0.262282342,0.16453445,0.320002437,0.245308071,0.27333191,0.258520126,0.077964403,0.037251722,0.254666924,0.31983757
84.365,22.462,0.451661527,0.377699018,0.381990522,0.384619981,0.416349858,0.293541729,0.39328897,0.335504234,0.352109522,0.335637778,0.295663804,0.453180552,0.353230178,0.381079972,0.387140185,0.162995264,0.068019174,0.371179909,0.400841713
84.365,22.471,0.496173501,0.435562342,0.398780465,0.432033718,0.523775339,0.330169111,0.508566439,0.380855203,0.401363909,0.360199928,0.314959526,0.496578217,0.397560447,0.453840613,0.425199926,0.07112962,0.103924014,0.410463482,0.444622517
84.365,22.48,0.295242548,0.463805467,0.399970651,0.452083647,0.549615502,0.343014628,0.54589802,0.369749278,0.398627371,0.348365337,0.401284486,0.492851287,0.391714871,0.468166918,0.446887374,0.097015373,0.125799417,0.431271255,0.430773705
84.365,22.489,0.417329609,0.486728877,0.386115432,0.445897073,0.557801723,0.351855457,0.567616761,0.391196519,0.407055408,0.351054639,0.396007955,0.488874435,0.423440665,0.489770979,0.467543155,0.093998678,0.141710728,0.455887407,0.431014419
84.365,22.498,0.509551883,0.465547919,0.406666338,0.448484272,0.530572116,0.340501904,0.512578666,0.387556344,0.390725136,0.37694934,0.367766112,0.544264734,0.427085727,0.461257249,0.452144831,0.12088763,0.146874309,0.439349025,0.450753868
84.365,22.507,0.278399676,0.48684442,0.392243981,0.464823902,0.474823207,0.31389901,0.501511037,0.391834706,0.418548554,0.344620198,0.312598914,0.49820739,0.459926903,0.495325267,0.472042471,0.116883896,0.181591153,0.456467956,0.395025581
84.365,22.516,0.168957934,0.439441919,0.361930102,0.405192852,0.50067699,0.330004364,0.523443043,0.326780736,0.381722301,0.329063624,0.272473514,0.483942658,0.40217486,0.447041899,0.415797263,0.09172488,0.147963122,0.391589433,0.359529674
84.365,22.525,0.336009353,0.419543445,0.389271766,0.432033718,0.499976277,0.311888337,0.507578492,0.380355686,0.378264248,0.335896432,0.362014681,0.477922708,0.357381999,0.403905392,0.399406791,0.182277709,0.152034521,0.395926535,0.434502751
84.365,22.534,0.165216312,0.321476877,0.287662655,0.395062685,0.368013561,0.232669204,0.413116068,0.3022089,0.272988588,0.261605322,0.259328723,0.457687348,0.259717315,0.295228451,0.299885809,0.203672171,0.109242342,0.304784238,0.326971501
84.365,22.543,0.268989503,0.265219837,0.224734783,0.297644198,0.292542726,0.203085676,0.319491804,0.229270279,0.225818619,0.237166107,0.154067412,0.31768024,0.23199144,0.257112116,0.26310721,0.183599323,0.089459099,0.266504109,0.258025706
84.365,22.552,0.282439142,0.255883813,0.195875362,0.236687645,0.282901466,0.183311895,0.304075152,0.205741093,0.212584913,0.21399489,0.211961433,0.276423633,0.229333699,0.259575337,0.250844151,0.193866596,0.085737191,0.259587318,0.246923819
84.365,22.561,0.324731201,0.261403352,0.208831072,0.23537764,0.290431738,0.193723992,0.330299139,0.211876705,0.218587309,0.221454263,0.231075555,0.280874968,0.233557671,0.259383231,0.255638599,0.169184282,0.093751781,0.248622909,0.265722424
84.365,22.57,0.305685997,0.264228553,0.215153649,0.242265031,0.287656069,0.20153518,0.320684582,0.208204299,0.224973843,0.229680985,0.231252566,0.307396054,0.247526497,0.258324057,0.277318299,0.193058625,0.091760546,0.26696834,0.283726633
84.365,22.579,0.34392038,0.266237408,0.216262966,0.238796741,0.288832217,0.196894109,0.321260065,0.214281261,0.231646746,0.215521798,0.200685501,0.287523985,0.241920322,0.257095456,0.260647506,0.144926578,0.090899646,0.267288983,0.2445582
84.365,22.588,0.282028019,0.206873819,0.176160023,0.203207478,0.202567086,0.153537005,0.239763349,0.203542888,0.1814491,0.175600737,0.140902549,0.224600792,0.188979998,0.211322024,0.210421264,0.160919696,0.068342768,0.224683061,0.24041374
84.365,22.597,0.260271698,0.267820895,0.228553563,0.247603267,0.307474792,0.203285232,0.333249092,0.239701807,0.233857125,0.227720872,0.22205843,0.291775823,0.246488512,0.281652123,0.277787387,0.173294693,0.064092286,0.264523894,0.260138065
84.365,22.606,0.221492842,0.258781999,0.222269848,0.240146488,0.30463025,0.20261395,0.3306095,0.220813662,0.226491913,0.215323314,0.220142499,0.30876255,0.239554942,0.285729259,0.272589833,0.197702214,0.071940474,0.258352131,0.258159041
84.365,22.615,0.266459584,0.269855112,0.215882942,0.256272852,0.319388241,0.202890396,0.3379637,0.235038385,0.235862941,0.216718793,0.167955324,0.317036241,0.254243821,0.288580179,0.278753102,0.193523869,0.066032916,0.286919028,0.268761486
84.365,22.624,0.282822996,0.276516706,0.230245322,0.275476009,0.330818057,0.217861578,0.338558555,0.261891276,0.254787683,0.236419767,0.240595713,0.329501122,0.280736566,0.31360352,0.304920077,0.175820917,0.056909654,0.299642056,0.304726124
84.365,22.633,0.28590256,0.30136618,0.259197176,0.283229381,0.347872019,0.237150729,0.356652081,0.275743574,0.285471201,0.262933999,0.288317919,0.374631405,0.293727875,0.334288776,0.33969748,0.161522627,0.067440942,0.325237006,0.336163074
84.365,22.642,0.324884981,0.305417866,0.259197176,0.264453888,0.375442982,0.235010862,0.368938088,0.261199713,0.280711681,0.261385471,0.238178805,0.355789274,0.281967074,0.310961396,0.324554533,0.15450424,0.092488192,0.315933228,0.345064193
84.365,22.651,0.212409809,0.282035887,0.249216914,0.27060017,0.333201975,0.227783307,0.333293438,0.251196802,0.268103778,0.237888142,0.256535798,0.32053268,0.261747897,0.288776636,0.288346827,0.092278324,0.103771083,0.278961629,0.296421319
84.365,22.66,0.413167477,0.318001509,0.257211477,0.341600686,0.335477203,0.247466058,0.37945199,0.335784227,0.266753018,0.267723083,0.273450822,0.349256277,0.329371154,0.349554062,0.30904001,0.18913281,0.120933346,0.30690214,0.315745264
84.365,22.669,0.486945629,0.39062804,0.390047431,0.439447612,0.399455011,0.258727878,0.461877704,0.444380939,0.306668311,0.369585842,0.295366198,0.453640938,0.451043636,0.455638349,0.34043476,0.109654136,0.156473696,0.356253535,0.394867301
84.365,22.678,0.402477562,0.343985736,0.208831072,0.266662419,0.400145948,0.271995932,0.428923637,0.273497641,0.276357651,0.37358126,0.309688926,0.472912759,0.333335757,0.345244557,0.336318582,0.071880445,0.165435463,0.333021253,0.277030289
84.365,22.687,0.379794747,0.274254709,0.234736547,0.248405367,0.287889153,0.221240699,0.313906074,0.234720141,0.228350013,0.250647217,0.257656664,0.357942879,0.239397436,0.247771457,0.257579327,0.070814922,0.140030757,0.265643626,0.266441822
84.365,22.696,0.384459853,0.282035887,0.214803532,0.255347431,0.333013803,0.212642059,0.334618777,0.240816101,0.24440822,0.229343876,0.235354051,0.327747822,0.274774492,0.300898165,0.294840157,0.087796442,0.142320648,0.281927288,0.277657658
84.365,22.705,0.372867614,0.271996796,0.240821183,0.246822461,0.303931743,0.213182867,0.306793213,0.238350108,0.218671054,0.264696121,0.25561133,0.362090111,0.250655413,0.264841765,0.272712469,0.063826062,0.137439072,0.273512781,0.281167835
84.365,22.714,0.440426469,0.328943402,0.304265887,0.321404427,0.384113044,0.266156465,0.385031283,0.305017948,0.263494581,0.331647038,0.312565356,0.445138991,0.299668759,0.344816327,0.297998309,0.105910689,0.176394477,0.309017837,0.390421122
84.365,22.723,0.426303595,0.423004031,0.427724034,0.421484113,0.517454624,0.333076686,0.459650457,0.408119768,0.376202494,0.429067403,0.424913168,0.557720721,0.389045417,0.436838806,0.413832247,0.099680237,0.260434687,0.439211309,0.425050318
84.365,22.732,0.372484714,0.491735756,0.405177832,0.459982514,0.550858498,0.38865298,0.584912837,0.451947153,0.439605206,0.37410599,0.385598779,0.493966728,0.478397816,0.528361738,0.481920034,0.088466108,0.293646276,0.422961146,0.428204715
84.365,22.741,0.398043394,0.372128725,0.318725824,0.339794666,0.463172257,0.331203818,0.450332016,0.338686377,0.352373481,0.310902804,0.321158737,0.409019083,0.346926332,0.393508285,0.381201684,0.105774179,0.246362284,0.376818061,0.395306796
84.365,22.75,0.39346984,0.375201732,0.375279754,0.392259121,0.480312973,0.338171333,0.471585363,0.378065646,0.341544062,0.350581527,0.350118697,0.476761937,0.363176376,0.403061509,0.392647177,0.100431174,0.248029679,0.379329443,0.398322701
84.365,22.759,0.496840835,0.403830081,0.368040532,0.389287084,0.466502517,0.338447869,0.487711728,0.368278891,0.376179159,0.372742921,0.358458728,0.472740173,0.38456583,0.421590596,0.396188855,0.090168059,0.249209762,0.379321724,0.373885185
84.365,22.768,0.511460543,0.455302149,0.393122137,0.425901026,0.53142482,0.349578857,0.526830137,0.39839384,0.3845644,0.40298903,0.376941562,0.517451823,0.41444698,0.460877538,0.387122124,0.134281501,0.27275911,0.436670125,0.444972545
84.365,22.777,0.496693403,0.353116214,0.330923021,0.436485708,0.436620802,0.285870254,0.39843294,0.392922938,0.309087187,0.341407597,0.307874769,0.43165195,0.293272376,0.329461575,0.29947415,0.156095177,0.274554431,0.326401263,0.3855533
84.365,22.786,0.402580291,0.321398288,0.262459368,0.311420768,0.351252735,0.269122273,0.366073906,0.282955825,0.311041832,0.264134645,0.277988493,0.35783422,0.301367581,0.349381536,0.32673049,0.097716942,0.213542938,0.309679538,0.304952651
84.365,22.795,0.445750833,0.393331081,0.345202923,0.350378066,0.473580599,0.330927461,0.434422433,0.321158648,0.382826418,0.338816434,0.287811548,0.427945763,0.351783037,0.397538155,0.388496757,0.116063125,0.271993548,0.388966978,0.398288667
84.365,22.804,0.466884196,0.393331081,0.35813427,0.388603836,0.472957313,0.327604532,0.452408254,0.361764848,0.374283463,0.33602801,0.248756945,0.452223688,0.36332953,0.432032764,0.399066895,0.179268807,0.290109187,0.405275851,0.420172125
84.365,22.813,0.482514918,0.360787213,0.328030437,0.384619981,0.413763195,0.284364283,0.406492114,0.357099622,0.301885128,0.310394287,0.306358695,0.432971418,0.315136045,0.368582457,0.337960273,0.124637276,0.264642864,0.296096832,0.34417367
84.365,22.822,0.438170284,0.340636462,0.241902322,0.325568914,0.367089838,0.250897676,0.368624657,0.304384202,0.298793435,0.262025625,0.272516072,0.385365635,0.32605809,0.376895189,0.325376719,0.090488322,0.223792031,0.332132936,0.324899793
84.365,22.831,0.450712413,0.342835128,0.310049295,0.357496977,0.398140281,0.284358293,0.39433825,0.288776398,0.318588138,0.317033648,0.338974655,0.428858608,0.309914351,0.357232094,0.344491571,0.105086662,0.24868302,0.34245649,0.371385127
84.365,22.84,0.377806425,0.306184858,0.261301517,0.27420336,0.342417419,0.243962854,0.343911171,0.259975553,0.275315851,0.255559474,0.244536877,0.36597079,0.280113131,0.320994437,0.304134339,0.088499106,0.200611606,0.281856596,0.300584942
84.365,22.849,0.438170284,0.342835128,0.236674801,0.317181379,0.377625138,0.231181696,0.358777553,0.291104496,0.262090862,0.245883614,0.171992615,0.359279364,0.29570505,0.344586015,0.29564625,0.081038505,0.207303807,0.266509414,0.280165583
84.365,22.858,0.439388245,0.323394865,0.262401581,0.335661083,0.350569993,0.236482754,0.329653561,0.27483815,0.257905364,0.272232801,0.244994015,0.374326646,0.281330705,0.313447267,0.291734964,0.093131796,0.221987993,0.268049538,0.293766975
84.365,22.983,0.445196629,0.228026301,0.244552895,0.301885396,0.254439473,0.217731729,0.331898034,0.256551176,0.244106412,0.276737422,0.251292974,0.420160025,0.258285344,0.299308717,0.270969301,0.058090702,0.150037512,0.256706625,0.248538375
84.365,22.992,0.491701454,0.241533592,0.241902322,0.239541635,0.266007781,0.197198987,0.286566913,0.330356628,0.262697846,0.26860112,0.241177544,0.341469973,0.306284428,0.371502638,0.279016584,0.060373135,0.170327187,0.249824569,0.262327969
84.365,23.001,0.277658641,0.252711266,0.22273545,0.257224351,0.298599452,0.238662928,0.35073033,0.22350499,0.228504702,0.196037471,0.284437865,0.383426011,0.218545705,0.26935485,0.25418067,0.068005927,0.132715821,0.260737121,0.291937888
84.365,23.01,0.40054062,0.34844166,0.274190187,0.337137222,0.174839601,0.252477974,0.436933249,0.274213225,0.2935597,0.224320069,0.304932714,0.463873267,0.285601974,0.314206451,0.336472273,0.109168254,0.19552815,0.347188443,0.353163362
84.365,23.019,0.425729424,0.263262749,0.221816897,0.340259612,0.294354081,0.206008822,0.316866875,0.264322639,0.23959887,0.203955263,0.250097632,0.363369316,0.239852756,0.292816073,0.284264416,0.10794273,0.205540866,0.266176194,0.273778588
84.365,23.028,0.415050775,0.282035887,0.22699444,0.275436252,0.316986769,0.242860824,0.318163961,0.231951162,0.280882716,0.236505181,0.268197238,0.352858096,0.303874463,0.36042437,0.324053973,0.083327964,0.202369124,0.289106995,0.281464756
84.365,23.037,0.500148237,0.302376002,0.305273503,0.272967547,0.328180373,0.26699838,0.324624956,0.334044665,0.291749597,0.249318823,0.319048673,0.358826458,0.331680119,0.412447065,0.327254504,0.080894306,0.260595918,0.29804197,0.304209113
84.365,23.046,0.483281374,0.478997469,0.363917142,0.325300068,0.504245758,0.378292263,0.505046487,0.331315845,0.458108127,0.358441681,0.404416025,0.498713434,0.466835052,0.49176386,0.516334593,0.160380468,0.277087212,0.49605456,0.417126477
